CCN REGCESS;CCAA;PROVINCIAS;ÁREA DE SALUD;ZONA BÁSICA DE SALUD;MUNICIPIO;TIPO CENTRO;NOMBRE;DIRECCION;CP;LOCALIDAD;TELEFONO;DEPENDENCIA DE GESTIÓN;MODALIDAD DE GESTIÓN;ACREDITACIÓN DOCENTE POSTGRADUADA
1046000451.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 09;Catadau;CENTRO SALUD;CATADAU;CL DIPUTACIÓN, Nº 23;46196;CATADAU;962980210;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002382.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 09;Alfarp;CONSULTORIO LOCAL;ALFARP;CAMÍ NOU, Nº 40;46197;ALFARP;962980290;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000331.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 09;Benimodo;CONSULTORIO LOCAL;BENIMODO;C/ 9 D'OCTUBRE, Nº 14;46291;BENIMODO;962980280;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046003191.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 09;Llombai;CONSULTORIO LOCAL;LLOMBAI;C/ FRANCISCO CERDA REIG, Nº 3;46195;LLOMBAI;962980270;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000399.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 10;Cullera;CENTRO SALUD;C.S.I. CULLERA;AV DIAGONAL DEL PAÍS VALENCIÀ, Nº 4;46400;CULLERA;961719213;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000894.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 10;Cullera;CENTRO SALUD;CULLERA - EL RAVAL;CL CIUDAD DE VALENCIA, Nº 119;46400;CULLERA;961719400;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000471.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 10;Favara;CONSULTORIO LOCAL;FAVARA;C/ LEPANTO, Nº 2;46614;FAVARA;961719350;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001937.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 10;Cullera;CONSULTORIO LOCAL;CULLERA - EL RACÓ;CL CIUDADES UNIDAS, S/N;46400;CULLERA;962137042;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001935.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 10;Cullera;CONSULTORIO LOCAL;CULLERA - EL FARO;C/ DR. FLEMING, S/N;46400;CULLERA;961719340;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000478.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 10;Cullera;CONSULTORIO LOCAL;CULLERA - OASIS;PLAZA CONSTITUCIÓN, S/N;46400;CULLERA;961720512;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001934.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 10;Cullera;CONSULTORIO LOCAL;CULLERA - EL BROSQUIL (verano);CL LA ERMITA, S/N;46400;CULLERA;-;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001762.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 10;Cullera;CONSULTORIO LOCAL; MARENY DE SANT LLORENÇ;CL GOMEZ TRÉNOR, Nº 4;46408;MARENY SANT LLOREN;961719315;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001572.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 11;Sueca;CENTRO SALUD;SUECA;CL LES PALMERES, S/N;46410;SUECA;961719230;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046000129.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 11;Benicull de Xúquer;CONSULTORIO LOCAL;BENICULL DE XUQUER;CL VICTORIA EUGENIA, Nº 100;46689;BENICULL;962490314;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046003023.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 11;Fortaleny;CONSULTORIO LOCAL;FORTALENY;C/ CAMINAT, Nº 1;46418;FORTALENY;961719310;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000520.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 11;Polinyà de Xúquer;CONSULTORIO LOCAL;POLINYÁ DE XÚQUER;C/ PASEO DE COLÓN, Nº 1;46688;POLINYÁ DE XÚQUER;962469680;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046003271.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 11;Riola;CONSULTORIO LOCAL;RIOLA;PLAZA CONSTITUCIÓN, Nº 1;46418;RIOLA;961719330;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001840.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 11;Sueca;CONSULTORIO LOCAL;SUECA - EL PERELLÓ;CL BARON DE RUAYA, S/N;46412;EL PERELLÓ;961719370;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001077.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 11;Sueca;CONSULTORIO LOCAL;SUECA - MARENY DE BARRAQUETES;CL SUECA, S/N;46419;MARENY DE BARRAQUETES;961719360;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 11;Sueca;CONSULTORIO LOCAL;SUECA - EL POUET LA LLASTRA (verano);PLAZA DEL SOCARRAT, S/N;46410;SUECA;-;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000910.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 11;Sueca;CONSULTORIO LOCAL;SUECA - LES PALMERETES (verano);CL RIU BELCAIDE, S/N;46419;SUECA;961719320;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE LA RIBERA;D - 11 ZB - 11;Sueca;CONSULTORIO LOCAL;SUECA - MARENY BLAU (verano);POLIDEPORTIVO SOCIAL M.B.;46140;SUECA;-;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000350.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 01;Aldaia;CENTRO SALUD;ALDAIA;PZ ANTIC REGNE DE VALENCIA, S/N;46960;ALDAIA;963131670;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046000567.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 01;Aldaia;CENTRO SALUD;ALDAIA BARRIO DEL CRISTO;C/ PUIG CAMPANA, S/N;46960;ALDAIA;963425975;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046000304.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 02;Buñol;CENTRO SALUD;C.S.I. BUÑOL;AV RAFAEL RIDAURA, Nº 17;46360;BUÑOL;962500351;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046002967.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 02;Alborache;CONSULTORIO LOCAL;ALBORACHE;AVDA. DE LA MÚSICA, Nº 12;46369;ALBORACHE;961808465;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046000550.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 02;Macastre;CONSULTORIO LOCAL;MACASTRE;C/ HOYA DE BUÑOL, Nº 5;46368;MACASTRE;961808545;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046003050.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 02;Yátova;CONSULTORIO LOCAL;YÁTOVA;C/ MAESTRO ROMERO, Nº 7;46367;YÁTOVA;962516210;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046000549.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 03;Cheste;CENTRO SALUD;CHESTE;C/ ESPERANTISTA E. ARNAU, S/N;46380;CHESTE;962512880;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;Familia y Comunitaria:Medicina, Pediátrica:Medicina, Pediátrica:Enfermería, Familia y Comunitaria:Enfermeria
1046000392.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 04;Chiva;CENTRO SALUD;CHIVA;PTDA. DE LA MURTA, S/N;46370;CHIVA;962521217;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046003018.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 04;Chiva;CONSULTORIO LOCAL;CHIVA, URB. SIERRA PERENCHIZA;C/ JUAN CARLOS I, Nº 68;46370;CHIVA;961982208;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046001657.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 04;Chiva;CONSULTORIO LOCAL;CHIVA - CALICANTO;AVDA. BUENOS AIRES, Nº 301;46370;CHIVA;961981961;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046000303.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 05;Manises;CENTRO SALUD;MANISES;C/ DR. PESET ALEIXANDRE, S/N;46940;MANISES;961961800;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;Familia y Comunitaria:Medicina, Pediátrica:Enfermería, Pediátrica:Medicina, Familia y Comunitaria:Enfermeria
1046002069.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 05;Manises;CONSULTORIO LOCAL;MANISES, EL CARMEN;C/ PATERNA, Nº 6 Y 8;46940;MANISES;961521948;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046000602.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 05;Manises;CONSULTORIO LOCAL;MANISES, ELS XIPRERETS;C/ CERAMISTA ALFONS BLAT, Nº 6;46940;MANISES;961522248;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046000309.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 06;Quart de Poblet;CENTRO SALUD;QUART DE POBLET;C/ TRAFALGAR, S/N;46930;QUART DE POBLET;961548486;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046010186.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 06;Quart de Poblet;CONSULTORIO LOCAL;SANTA CECILIA;CL REVERENDO PADRE JOSE PALACIOS, Nº 59;46930;QUART DE POBLET;961536210;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046000449.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 07;Riba-roja de Túria;CENTRO SALUD;RIBA-ROJA DE TÚRIA;C/ COLÓN, S/N;46190;RIBA-ROJA DE TÚRIA;962772001;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;Obstrético-Ginecología:Medicina, Obstrético-Ginecología:Enfermería (Matronas)
1046000909.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 07;Loriguilla;CONSULTORIO LOCAL;LORIGUILLA;PLAZA DE ESPAÑA, Nº 13;46393;LORIGUILLA;962718720;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046000592.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 08;Turís;CENTRO SALUD;TURÍS;C/ JAUME I, Nº 17;46389;TURÍS;962527289;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046001315.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 08;Godelleta;CONSULTORIO LOCAL;GODELLETA;C/ COMUNIDAD VALENCIANA, S/N;46388;GODELLETA;961800517;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046000340.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 09;Mislata;CENTRO SALUD;MISLATA;AVDA. BUENOS AIRES, Nº 2;46920;MISLATA;963701758;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046000606.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE MANISES;D - 23 ZB - 09;Mislata;CONSULTORIO LOCAL;MISLATA;PLAZA ORTEGA, Nº 4-6;46920;MISLATA;-;CONCESIÓN ADMINISTRATIVA - MANISES;Privada;NO
1046000347.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 01;Ayora;CENTRO SALUD;AYORA;AVDA. ARGENTINA, Nº 36;46620;AYORA;961892980;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001213.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 01;Teresa de Cofrentes;CONSULTORIO LOCAL;TERESA DE COFRENTES;PLAZA HISPANIDAD, S/N;46622;TERESA DE COFRENTES;961893043;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001264.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 01;Zarra;CONSULTORIO LOCAL;ZARRA;CTRA. AYORA, S/N;46621;ZARRA;961893415;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000255.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 02;Caudete de las Fuentes;CENTRO SALUD;CAUDETE DE LAS FUENTES;CL VIÑAS, Nº 12;46315;CAUDETE DE LAS FUENTES;962169230;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000508.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 02;Camporrobles;CONSULTORIO LOCAL;CAMPORROBLES;C/ PURÍSIMA, Nº 10;46330;CAMPORROBLES;962181150;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001686.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 02;Fuenterrobles;CONSULTORIO LOCAL;FUENTERROBLES;C/ BARCAS, Nº 10;46314;FUENTERROBLES;962183171;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002052.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 02;Venta del Moro;CONSULTORIO LOCAL;VENTA DEL MORO / LAS MONJAS;PLAZA ORENCIO PÉREZ, Nº 15;46310;LAS MONJAS;962319223;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000488.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 02;Venta del Moro;CONSULTORIO LOCAL;VENTA DEL MORO;C/ SAN ISIDRO, Nº 5;46310;VENTA DEL MORO;962185297;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002077.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 02;Venta del Moro;CONSULTORIO LOCAL;VENTA DEL MORO / LOS MARCOS;C/ NORTE, Nº 10;46310;LOS MARCOS;962319223;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002642.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 02;Venta del Moro;CONSULTORIO LOCAL;VENTA DEL MORO / CASAS DE MOYA;C/ ESCUELAS, Nº 25;46310;CASAS DE MOYA;962319223;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000509.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 02;Venta del Moro;CONSULTORIO LOCAL;VENTA DEL MORO - CASAS DE PRADA;C/ TEJAR, S/N;46310;CASAS DE PRADA;962319223;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002054.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 02;Venta del Moro;CONSULTORIO LOCAL;VENTA DEL MORO / CASAS DEL REY;C/ GERNASIO HAYA, Nº 8;46310;CASAS DEL REY;962319223;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000713.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 02;Venta del Moro;CONSULTORIO LOCAL;VENTA DEL MORO / JARAGUAS;C/ IGLESIA, Nº 16;46311;JARAGUAS;962319223;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001911.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 02;Villargordo del Cabriel;CONSULTORIO LOCAL;VILLARGORDO DEL CABRIEL;C/ CARRETERA, Nº 60;46317;VILLARGORDO DEL CABRIEL;962186030;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000515.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 03;Cofrentes;CENTRO SALUD;COFRENTES;C/ COLÓN, Nº 16;46625;COFRENTES;961892970;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000506.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 03;Cortes de Pallás;CONSULTORIO LOCAL;CASTIBLANQUES;CASTIBLANQUES;46199;CASTILBLANQUES;962517018;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001829.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 03;Cortes de Pallás;CONSULTORIO LOCAL;CORTES DE PALLÁS;C/ DOCTOR SÁNCHEZ URZAIZ, Nº 1;46199;CORTES DE PALLÁS;962517018;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000514.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 03;Cortes de Pallás;CONSULTORIO LOCAL;EL ORO;EL ORO;46199;EL ORO;962517018;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002071.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 03;Cortes de Pallás;CONSULTORIO LOCAL;LA CABEZUELA;LA CABEZUELA;46199;LA CABEZUELA;962517018;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000512.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 03;Cortes de Pallás;CONSULTORIO LOCAL;VENTA GAETA;VENTA GAETA;46199;VENTA GAETA;962517018;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000513.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 03;Cortes de Pallás;CONSULTORIO LOCAL;VIÑUELAS;VIÑUELAS;46199;VIÑUELAS;962517018;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000502.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 03;Jalance;CONSULTORIO LOCAL;JALANCE;C/ ISABEL LA CATÓLICA, Nº 10;46624;JALANCE;961892912;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000454.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 03;Jarafuel;CONSULTORIO LOCAL;JARAFUEL;C/ BOTÁNICO LORENTE, Nº 1;46623;JARAFUEL;962198200;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000389.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CENTRO SALUD;REQUENA;CL CONSTITUCIÓN, Nº 47;46340;REQUENA;962301158;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046000375.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Chera;CONSULTORIO LOCAL;CHERA;C/ ANTONIO SÁNCHEZ PLÁ, Nº 5;46350;CHERA;962332200;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002046.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;REQUENA - CAMPO ARCIS;C/ PORTERA, Nº 8;46352;CAMPO ARCIS;962302250;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002072.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;REQUENA - LA PORTERA;PLAZA SAN JOSÉ, S/N;46357;LA PORTERA;962345073;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002631.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;REQUENA - LOS COJOS;C/ MAYOR, Nº 42;46354;LOS COJOS;962301158;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000517.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;REQUENA - LOS DUQUES;C/ LA ESTRELLA, S/N;46352;LOS DUQUES;962301158;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000310.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;REQUENA -  LOS ISIDROS;AVDA. ALBACETE, Nº 25;46354;LOS ISIDROS;962335119;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000289.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;REQUENA - LOS PEDRONES;C/ CARRETERA, Nº 20;46355;LOS PEDRONES;962336148;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000137.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;LOS RUICES;C/ OLMO, Nº 1;46353;LOS RUICES;962301158;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000900.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;REQUENA - SAN ANTONIO;PLAZA SALVADOR ZAHONERO, S/N;46390;SAN ANTONIO;962321011;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002074.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;SAN JUAN;-;46390;SAN JUAN;962301158;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000732.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;REQUENA - BARRIO ARROYO;C/ ESCUELAS, S/N;46390;BARRIO ARROYO;962301158;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001181.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;REQUENA - CASAS DE EUFEMIA;AVDA. DE LOS DUQUES, Nº 1;46352;CASAS DE EUFEMIA;962334110;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
